query_id,doc_id
tc_1664,concat_tc_1664
tc_1666,concat_tc_1666
tc_1668,concat_tc_1668
tc_1669,concat_tc_1669
tc_1670,concat_tc_1670
tc_1671,concat_tc_1671
tc_1672,concat_tc_1672
tc_1673,concat_tc_1673
tc_1674,concat_tc_1674
tc_1675,concat_tc_1675
tc_1676,concat_tc_1676
tc_1680,concat_tc_1680
tc_1681,concat_tc_1681
tc_1683,concat_tc_1683
tc_1687,concat_tc_1687
tc_1688,concat_tc_1688
tc_1689,concat_tc_1689
tc_1691,concat_tc_1691
tc_1692,concat_tc_1692
tc_1695,concat_tc_1695
tc_1696,concat_tc_1696
tc_1697,concat_tc_1697
tc_1701,concat_tc_1701
tc_1703,concat_tc_1703
tc_1706,concat_tc_1706
tc_1707,concat_tc_1707
tc_1708,concat_tc_1708
tc_1711,concat_tc_1711
tc_1712,concat_tc_1712
tc_1714,concat_tc_1714
tc_1715,concat_tc_1715
tc_1716,concat_tc_1716
tc_1718,concat_tc_1718
tc_1719,concat_tc_1719
tc_1720,concat_tc_1720
tc_1721,concat_tc_1721
tc_1722,concat_tc_1722
tc_1723,concat_tc_1723
tc_1724,concat_tc_1724
tc_1725,concat_tc_1725
tc_1726,concat_tc_1726
tc_1727,concat_tc_1727
tc_1729,concat_tc_1729
tc_1731,concat_tc_1731
tc_1732,concat_tc_1732
tc_1733,concat_tc_1733
tc_1734,concat_tc_1734
tc_1739,concat_tc_1739
tc_1740,concat_tc_1740
tc_1745,concat_tc_1745
tc_1746,concat_tc_1746
tc_1751,concat_tc_1751
tc_1753,concat_tc_1753
tc_1755,concat_tc_1755
tc_1757,concat_tc_1757
tc_1760,concat_tc_1760
tc_1764,concat_tc_1764
tc_1766,concat_tc_1766
tc_1767,concat_tc_1767
tc_1769,concat_tc_1769
tc_1770,concat_tc_1770
tc_1772,concat_tc_1772
tc_1774,concat_tc_1774
tc_1775,concat_tc_1775
tc_1776,concat_tc_1776
tc_1778,concat_tc_1778
tc_1779,concat_tc_1779
tc_1782,concat_tc_1782
tc_1784,concat_tc_1784
tc_1785,concat_tc_1785
tc_1789,concat_tc_1789
tc_1791,concat_tc_1791
tc_1792,concat_tc_1792
tc_1793,concat_tc_1793
tc_1794,concat_tc_1794
tc_1795,concat_tc_1795
tc_1796,concat_tc_1796
tc_1797,concat_tc_1797
tc_1799,concat_tc_1799
tc_1801,concat_tc_1801
tc_1803,concat_tc_1803
tc_1804,concat_tc_1804
tc_1805,concat_tc_1805
tc_1807,concat_tc_1807
tc_1808,concat_tc_1808
tc_1810,concat_tc_1810
tc_1811,concat_tc_1811
tc_1812,concat_tc_1812
tc_1813,concat_tc_1813
tc_1814,concat_tc_1814
tc_1815,concat_tc_1815
tc_1818,concat_tc_1818
tc_1819,concat_tc_1819
tc_1820,concat_tc_1820
tc_1822,concat_tc_1822
tc_1823,concat_tc_1823
tc_1824,concat_tc_1824
tc_1825,concat_tc_1825
tc_1827,concat_tc_1827
tc_1828,concat_tc_1828
tc_1829,concat_tc_1829
tc_1830,concat_tc_1830
tc_1831,concat_tc_1831
tc_1832,concat_tc_1832
tc_1833,concat_tc_1833
tc_1834,concat_tc_1834
tc_1835,concat_tc_1835
tc_1837,concat_tc_1837
tc_1838,concat_tc_1838
tc_1839,concat_tc_1839
tc_1840,concat_tc_1840
tc_1841,concat_tc_1841
tc_1842,concat_tc_1842
tc_1843,concat_tc_1843
tc_1844,concat_tc_1844
tc_1845,concat_tc_1845
tc_1850,concat_tc_1850
tc_1851,concat_tc_1851
tc_1853,concat_tc_1853
tc_1854,concat_tc_1854
tc_1855,concat_tc_1855
tc_1856,concat_tc_1856
tc_1860,concat_tc_1860
tc_1861,concat_tc_1861
tc_1862,concat_tc_1862
tc_1863,concat_tc_1863
tc_1868,concat_tc_1868
tc_1869,concat_tc_1869
tc_1872,concat_tc_1872
tc_1873,concat_tc_1873
tc_1875,concat_tc_1875
tc_1876,concat_tc_1876
tc_1877,concat_tc_1877
tc_1878,concat_tc_1878
tc_1879,concat_tc_1879
tc_1880,concat_tc_1880
tc_1881,concat_tc_1881
tc_1883,concat_tc_1883
tc_1884,concat_tc_1884
tc_1885,concat_tc_1885
tc_1889,concat_tc_1889
tc_1890,concat_tc_1890
tc_1892,concat_tc_1892
tc_1894,concat_tc_1894
tc_1895,concat_tc_1895
tc_1896,concat_tc_1896
tc_1898,concat_tc_1898
tc_1899,concat_tc_1899
tc_1901,concat_tc_1901
tc_1902,concat_tc_1902
tc_1903,concat_tc_1903
tc_1904,concat_tc_1904
tc_1905,concat_tc_1905
tc_1907,concat_tc_1907
tc_1908,concat_tc_1908
tc_1909,concat_tc_1909
tc_1910,concat_tc_1910
tc_1911,concat_tc_1911
tc_1912,concat_tc_1912
tc_1913,concat_tc_1913
tc_1915,concat_tc_1915
tc_1919,concat_tc_1919
tc_1923,concat_tc_1923
tc_1926,concat_tc_1926
tc_1927,concat_tc_1927
tc_1928,concat_tc_1928
tc_1929,concat_tc_1929
tc_1932,concat_tc_1932
tc_1933,concat_tc_1933
tc_1934,concat_tc_1934
tc_1935,concat_tc_1935
tc_1936,concat_tc_1936
tc_1937,concat_tc_1937
tc_1940,concat_tc_1940
tc_1941,concat_tc_1941
tc_1942,concat_tc_1942
tc_1946,concat_tc_1946
tc_1948,concat_tc_1948
tc_1949,concat_tc_1949
tc_1950,concat_tc_1950
tc_1951,concat_tc_1951
tc_1952,concat_tc_1952
tc_1953,concat_tc_1953
tc_1954,concat_tc_1954
tc_1955,concat_tc_1955
tc_1956,concat_tc_1956
tc_1957,concat_tc_1957
tc_1958,concat_tc_1958
tc_1959,concat_tc_1959
tc_1960,concat_tc_1960
tc_1961,concat_tc_1961
tc_1962,concat_tc_1962
tc_1963,concat_tc_1963
tc_1965,concat_tc_1965
tc_1966,concat_tc_1966
tc_1967,concat_tc_1967
tc_1969,concat_tc_1969
tc_1970,concat_tc_1970
tc_1971,concat_tc_1971
tc_1974,concat_tc_1974
tc_1976,concat_tc_1976
tc_1978,concat_tc_1978
tc_1979,concat_tc_1979
tc_1982,concat_tc_1982
tc_1983,concat_tc_1983
tc_1984,concat_tc_1984
tc_1985,concat_tc_1985
tc_1986,concat_tc_1986
tc_1987,concat_tc_1987
tc_1988,concat_tc_1988
tc_1989,concat_tc_1989
tc_1990,concat_tc_1990
tc_1991,concat_tc_1991
tc_1992,concat_tc_1992
tc_1993,concat_tc_1993
tc_1994,concat_tc_1994
tc_1995,concat_tc_1995
tc_1996,concat_tc_1996
tc_1997,concat_tc_1997
tc_1999,concat_tc_1999
tc_2001,concat_tc_2001
tc_2002,concat_tc_2002
tc_2003,concat_tc_2003
tc_2004,concat_tc_2004
tc_2005,concat_tc_2005
tc_2007,concat_tc_2007
tc_2008,concat_tc_2008
tc_2009,concat_tc_2009
tc_2010,concat_tc_2010
tc_2011,concat_tc_2011
tc_2014,concat_tc_2014
tc_2015,concat_tc_2015
tc_2016,concat_tc_2016
tc_2017,concat_tc_2017
tc_2018,concat_tc_2018
tc_2019,concat_tc_2019
tc_2021,concat_tc_2021
tc_2025,concat_tc_2025
tc_2026,concat_tc_2026
tc_2027,concat_tc_2027
tc_2028,concat_tc_2028
tc_2030,concat_tc_2030
tc_2033,concat_tc_2033
tc_2034,concat_tc_2034
tc_2035,concat_tc_2035
tc_2036,concat_tc_2036
tc_2037,concat_tc_2037
tc_2038,concat_tc_2038
tc_2039,concat_tc_2039
tc_2040,concat_tc_2040
tc_2041,concat_tc_2041
tc_2042,concat_tc_2042
tc_2043,concat_tc_2043
tc_2044,concat_tc_2044
tc_2045,concat_tc_2045
tc_2047,concat_tc_2047
tc_2048,concat_tc_2048
tc_2049,concat_tc_2049
tc_2050,concat_tc_2050
tc_2051,concat_tc_2051
tc_2052,concat_tc_2052
tc_2053,concat_tc_2053
tc_2054,concat_tc_2054
tc_2055,concat_tc_2055
tc_2056,concat_tc_2056
tc_2058,concat_tc_2058
tc_2059,concat_tc_2059
tc_2060,concat_tc_2060
tc_2061,concat_tc_2061
tc_2062,concat_tc_2062
tc_2065,concat_tc_2065
tc_2066,concat_tc_2066
tc_2067,concat_tc_2067
tc_2071,concat_tc_2071
tc_2072,concat_tc_2072
tc_2073,concat_tc_2073
tc_2074,concat_tc_2074
tc_2075,concat_tc_2075
tc_2076,concat_tc_2076
tc_2077,concat_tc_2077
tc_2079,concat_tc_2079
tc_2080,concat_tc_2080
tc_2081,concat_tc_2081
tc_2082,concat_tc_2082
tc_2083,concat_tc_2083
tc_2084,concat_tc_2084
tc_2085,concat_tc_2085
tc_2087,concat_tc_2087
tc_2088,concat_tc_2088
tc_2091,concat_tc_2091
tc_2093,concat_tc_2093
tc_2094,concat_tc_2094
tc_2095,concat_tc_2095
tc_2098,concat_tc_2098
tc_2099,concat_tc_2099
tc_2100,concat_tc_2100
tc_2101,concat_tc_2101
tc_2103,concat_tc_2103
tc_2104,concat_tc_2104
tc_2105,concat_tc_2105
tc_2106,concat_tc_2106
tc_2107,concat_tc_2107
tc_2109,concat_tc_2109
tc_2110,concat_tc_2110
tc_2112,concat_tc_2112
tc_2113,concat_tc_2113
tc_2115,concat_tc_2115
tc_2117,concat_tc_2117
tc_2118,concat_tc_2118
tc_2119,concat_tc_2119
tc_2120,concat_tc_2120
tc_2124,concat_tc_2124
tc_2125,concat_tc_2125
tc_2126,concat_tc_2126
tc_2129,concat_tc_2129
tc_2130,concat_tc_2130
tc_2133,concat_tc_2133
tc_2134,concat_tc_2134
tc_2135,concat_tc_2135
tc_2137,concat_tc_2137
tc_2139,concat_tc_2139
tc_2140,concat_tc_2140
tc_2141,concat_tc_2141
tc_2142,concat_tc_2142
tc_2143,concat_tc_2143
tc_2144,concat_tc_2144
tc_2146,concat_tc_2146
tc_2147,concat_tc_2147
tc_2148,concat_tc_2148
tc_2149,concat_tc_2149
tc_2150,concat_tc_2150
tc_2151,concat_tc_2151
tc_2152,concat_tc_2152
tc_2154,concat_tc_2154
tc_2155,concat_tc_2155
tc_2157,concat_tc_2157
tc_2161,concat_tc_2161
tc_2162,concat_tc_2162
tc_2164,concat_tc_2164
tc_2165,concat_tc_2165
tc_2168,concat_tc_2168
tc_2169,concat_tc_2169
tc_2170,concat_tc_2170
tc_2171,concat_tc_2171
tc_2172,concat_tc_2172
tc_2174,concat_tc_2174
tc_2175,concat_tc_2175
tc_2176,concat_tc_2176
tc_2177,concat_tc_2177
tc_2178,concat_tc_2178
tc_2179,concat_tc_2179
tc_2180,concat_tc_2180
tc_2181,concat_tc_2181
tc_2184,concat_tc_2184
tc_2185,concat_tc_2185
tc_2186,concat_tc_2186
tc_2188,concat_tc_2188
tc_2189,concat_tc_2189
tc_2190,concat_tc_2190
tc_2192,concat_tc_2192
tc_2193,concat_tc_2193
tc_2194,concat_tc_2194
tc_2195,concat_tc_2195
tc_2196,concat_tc_2196
tc_2197,concat_tc_2197
tc_2198,concat_tc_2198
tc_2199,concat_tc_2199
tc_2201,concat_tc_2201
tc_2204,concat_tc_2204
tc_2205,concat_tc_2205
tc_2206,concat_tc_2206
tc_2207,concat_tc_2207
tc_2210,concat_tc_2210
tc_2211,concat_tc_2211
tc_2213,concat_tc_2213
tc_2214,concat_tc_2214
tc_2215,concat_tc_2215
tc_2216,concat_tc_2216
tc_2217,concat_tc_2217
tc_2219,concat_tc_2219
tc_2220,concat_tc_2220
tc_2223,concat_tc_2223
tc_2224,concat_tc_2224
tc_2225,concat_tc_2225
tc_2226,concat_tc_2226
tc_2227,concat_tc_2227
tc_2228,concat_tc_2228
tc_2232,concat_tc_2232
tc_2233,concat_tc_2233
tc_2234,concat_tc_2234
tc_2235,concat_tc_2235
tc_2237,concat_tc_2237
tc_2238,concat_tc_2238
tc_2239,concat_tc_2239
tc_2242,concat_tc_2242
tc_2243,concat_tc_2243
tc_2245,concat_tc_2245
tc_2246,concat_tc_2246
tc_2248,concat_tc_2248
tc_2249,concat_tc_2249
tc_2251,concat_tc_2251
tc_2254,concat_tc_2254
tc_2255,concat_tc_2255
tc_2259,concat_tc_2259
tc_2261,concat_tc_2261
tc_2262,concat_tc_2262
tc_2264,concat_tc_2264
tc_2267,concat_tc_2267
tc_2268,concat_tc_2268
tc_2269,concat_tc_2269
tc_2271,concat_tc_2271
tc_2272,concat_tc_2272
tc_2273,concat_tc_2273
tc_2275,concat_tc_2275
tc_2276,concat_tc_2276
tc_2277,concat_tc_2277
tc_2278,concat_tc_2278
tc_2281,concat_tc_2281
tc_2284,concat_tc_2284
tc_2285,concat_tc_2285
tc_2288,concat_tc_2288
tc_2289,concat_tc_2289
tc_2290,concat_tc_2290
tc_2291,concat_tc_2291
tc_2292,concat_tc_2292
tc_2293,concat_tc_2293
tc_2294,concat_tc_2294
tc_2297,concat_tc_2297
tc_2301,concat_tc_2301
tc_2302,concat_tc_2302
tc_2303,concat_tc_2303
tc_2304,concat_tc_2304
tc_2307,concat_tc_2307
tc_2308,concat_tc_2308
tc_2309,concat_tc_2309
tc_2310,concat_tc_2310
tc_2311,concat_tc_2311
tc_2312,concat_tc_2312
tc_2314,concat_tc_2314
tc_2315,concat_tc_2315
tc_2316,concat_tc_2316
tc_2318,concat_tc_2318
tc_2319,concat_tc_2319
tc_2321,concat_tc_2321
tc_2322,concat_tc_2322
tc_2323,concat_tc_2323
tc_2324,concat_tc_2324
tc_2327,concat_tc_2327
tc_2329,concat_tc_2329
tc_2330,concat_tc_2330
tc_2332,concat_tc_2332
tc_2333,concat_tc_2333
tc_2334,concat_tc_2334
tc_2336,concat_tc_2336
tc_2337,concat_tc_2337
tc_2338,concat_tc_2338
tc_2339,concat_tc_2339
tc_2340,concat_tc_2340
tc_2342,concat_tc_2342
tc_2343,concat_tc_2343
tc_2344,concat_tc_2344
tc_2345,concat_tc_2345
tc_2346,concat_tc_2346
tc_2347,concat_tc_2347
tc_2348,concat_tc_2348
tc_2349,concat_tc_2349
tc_2351,concat_tc_2351
tc_2352,concat_tc_2352
tc_2353,concat_tc_2353
tc_2354,concat_tc_2354
tc_2355,concat_tc_2355
tc_2356,concat_tc_2356
tc_2357,concat_tc_2357
tc_2358,concat_tc_2358
tc_2361,concat_tc_2361
tc_2362,concat_tc_2362
tc_2363,concat_tc_2363
tc_2364,concat_tc_2364
tc_2365,concat_tc_2365
tc_2366,concat_tc_2366
tc_2367,concat_tc_2367
tc_2368,concat_tc_2368
tc_2369,concat_tc_2369
tc_2371,concat_tc_2371
tc_2373,concat_tc_2373
tc_2375,concat_tc_2375
tc_2376,concat_tc_2376
tc_2377,concat_tc_2377
tc_2378,concat_tc_2378
tc_2381,concat_tc_2381
tc_2382,concat_tc_2382
tc_2384,concat_tc_2384
tc_2385,concat_tc_2385
tc_2387,concat_tc_2387
tc_2388,concat_tc_2388
tc_2389,concat_tc_2389
tc_2390,concat_tc_2390
tc_2391,concat_tc_2391
tc_2392,concat_tc_2392
tc_2393,concat_tc_2393
tc_2394,concat_tc_2394
tc_2395,concat_tc_2395
tc_2396,concat_tc_2396
tc_2398,concat_tc_2398
tc_2401,concat_tc_2401
tc_2402,concat_tc_2402
tc_2403,concat_tc_2403
tc_2404,concat_tc_2404
tc_2405,concat_tc_2405
tc_2406,concat_tc_2406
tc_2407,concat_tc_2407
tc_2408,concat_tc_2408
tc_2409,concat_tc_2409
tc_2410,concat_tc_2410
tc_2411,concat_tc_2411
tc_2415,concat_tc_2415
tc_2416,concat_tc_2416
tc_2419,concat_tc_2419
tc_2420,concat_tc_2420
tc_2423,concat_tc_2423
tc_2427,concat_tc_2427
tc_2428,concat_tc_2428
tc_2429,concat_tc_2429
tc_2431,concat_tc_2431
tc_2432,concat_tc_2432
tc_2433,concat_tc_2433
tc_2434,concat_tc_2434
tc_2435,concat_tc_2435
tc_2437,concat_tc_2437
tc_2438,concat_tc_2438
tc_2439,concat_tc_2439
tc_2440,concat_tc_2440
tc_2441,concat_tc_2441
tc_2444,concat_tc_2444
tc_2445,concat_tc_2445
tc_2446,concat_tc_2446
tc_2447,concat_tc_2447
tc_2448,concat_tc_2448
tc_2449,concat_tc_2449
tc_2450,concat_tc_2450
tc_2451,concat_tc_2451
tc_2452,concat_tc_2452
tc_2453,concat_tc_2453
tc_2455,concat_tc_2455
tc_2456,concat_tc_2456
tc_2458,concat_tc_2458
tc_2459,concat_tc_2459
tc_2460,concat_tc_2460
tc_2461,concat_tc_2461
tc_2463,concat_tc_2463
tc_2464,concat_tc_2464
tc_2465,concat_tc_2465
tc_2466,concat_tc_2466
tc_2467,concat_tc_2467
tc_2469,concat_tc_2469
tc_2470,concat_tc_2470
tc_2472,concat_tc_2472
tc_2473,concat_tc_2473
tc_2474,concat_tc_2474
tc_2475,concat_tc_2475
tc_2476,concat_tc_2476
tc_2477,concat_tc_2477
tc_2478,concat_tc_2478
tc_2479,concat_tc_2479
tc_2480,concat_tc_2480
tc_2482,concat_tc_2482
tc_2483,concat_tc_2483
tc_2484,concat_tc_2484
tc_2485,concat_tc_2485
tc_2488,concat_tc_2488
tc_2489,concat_tc_2489
tc_2490,concat_tc_2490
tc_2491,concat_tc_2491
tc_2492,concat_tc_2492
tc_2493,concat_tc_2493
tc_2495,concat_tc_2495
tc_2497,concat_tc_2497
tc_2503,concat_tc_2503
tc_2504,concat_tc_2504
tc_2507,concat_tc_2507
tc_2508,concat_tc_2508
tc_2509,concat_tc_2509
tc_2510,concat_tc_2510
tc_2511,concat_tc_2511
tc_2512,concat_tc_2512
tc_2513,concat_tc_2513
tc_2514,concat_tc_2514
tc_2516,concat_tc_2516
tc_2517,concat_tc_2517
tc_2519,concat_tc_2519
tc_2520,concat_tc_2520
tc_2521,concat_tc_2521
tc_2522,concat_tc_2522
tc_2523,concat_tc_2523
tc_2525,concat_tc_2525
tc_2526,concat_tc_2526
tc_2527,concat_tc_2527
tc_2528,concat_tc_2528
tc_2529,concat_tc_2529
tc_2530,concat_tc_2530
tc_2531,concat_tc_2531
tc_2533,concat_tc_2533
tc_2534,concat_tc_2534
tc_2535,concat_tc_2535
tc_2536,concat_tc_2536
tc_2537,concat_tc_2537
tc_2538,concat_tc_2538
tc_2539,concat_tc_2539
tc_2540,concat_tc_2540
tc_2541,concat_tc_2541
tc_2542,concat_tc_2542
tc_2543,concat_tc_2543
tc_2545,concat_tc_2545
tc_2546,concat_tc_2546
tc_2547,concat_tc_2547
tc_2548,concat_tc_2548
tc_2549,concat_tc_2549
tc_2550,concat_tc_2550
tc_2552,concat_tc_2552
tc_2553,concat_tc_2553
tc_2555,concat_tc_2555
tc_2557,concat_tc_2557
tc_2558,concat_tc_2558
tc_2559,concat_tc_2559
tc_2560,concat_tc_2560
tc_2561,concat_tc_2561
tc_2562,concat_tc_2562
tc_2563,concat_tc_2563
tc_2565,concat_tc_2565
tc_2566,concat_tc_2566
tc_2567,concat_tc_2567
tc_2568,concat_tc_2568
tc_2569,concat_tc_2569
tc_2570,concat_tc_2570
tc_2572,concat_tc_2572
tc_2575,concat_tc_2575
tc_2576,concat_tc_2576
tc_2577,concat_tc_2577
tc_2578,concat_tc_2578
tc_2579,concat_tc_2579
tc_2581,concat_tc_2581
tc_2582,concat_tc_2582
tc_2583,concat_tc_2583
tc_2584,concat_tc_2584
tc_2585,concat_tc_2585
tc_2586,concat_tc_2586
tc_2587,concat_tc_2587
tc_2588,concat_tc_2588
tc_2589,concat_tc_2589
tc_2590,concat_tc_2590
tc_2591,concat_tc_2591
tc_2594,concat_tc_2594
tc_2595,concat_tc_2595
tc_2596,concat_tc_2596
tc_2597,concat_tc_2597
tc_2599,concat_tc_2599
tc_2600,concat_tc_2600
tc_2601,concat_tc_2601
tc_2602,concat_tc_2602
tc_2603,concat_tc_2603
tc_2604,concat_tc_2604
tc_2605,concat_tc_2605
tc_2606,concat_tc_2606
tc_2607,concat_tc_2607
tc_2608,concat_tc_2608
tc_2609,concat_tc_2609
tc_2610,concat_tc_2610
tc_2611,concat_tc_2611
tc_2612,concat_tc_2612
tc_2613,concat_tc_2613
tc_2614,concat_tc_2614
tc_2616,concat_tc_2616
tc_2617,concat_tc_2617
tc_2618,concat_tc_2618
tc_2619,concat_tc_2619
tc_2620,concat_tc_2620
tc_2621,concat_tc_2621
tc_2624,concat_tc_2624
tc_2625,concat_tc_2625
tc_2626,concat_tc_2626
tc_2627,concat_tc_2627
tc_2628,concat_tc_2628
tc_2629,concat_tc_2629
tc_2630,concat_tc_2630
tc_2631,concat_tc_2631
tc_2632,concat_tc_2632
tc_2633,concat_tc_2633
tc_2634,concat_tc_2634
tc_2637,concat_tc_2637
tc_2638,concat_tc_2638
tc_2639,concat_tc_2639
tc_2640,concat_tc_2640
tc_2641,concat_tc_2641
tc_2642,concat_tc_2642
tc_2643,concat_tc_2643
tc_2645,concat_tc_2645
tc_2646,concat_tc_2646
tc_2647,concat_tc_2647
tc_2648,concat_tc_2648
tc_2650,concat_tc_2650
tc_2651,concat_tc_2651
tc_2652,concat_tc_2652
tc_2654,concat_tc_2654
tc_2655,concat_tc_2655
tc_2657,concat_tc_2657
tc_2658,concat_tc_2658
tc_2659,concat_tc_2659
tc_2661,concat_tc_2661
tc_2662,concat_tc_2662
tc_2663,concat_tc_2663
tc_2665,concat_tc_2665
tc_2666,concat_tc_2666
tc_2667,concat_tc_2667
tc_2670,concat_tc_2670
tc_2671,concat_tc_2671
tc_2672,concat_tc_2672
tc_2673,concat_tc_2673
tc_2674,concat_tc_2674
tc_2675,concat_tc_2675
tc_2676,concat_tc_2676
tc_2678,concat_tc_2678
tc_2679,concat_tc_2679
tc_2680,concat_tc_2680
tc_2682,concat_tc_2682
tc_2684,concat_tc_2684
tc_2685,concat_tc_2685
tc_2686,concat_tc_2686
tc_2688,concat_tc_2688
tc_2689,concat_tc_2689
tc_2691,concat_tc_2691
tc_2692,concat_tc_2692
tc_2693,concat_tc_2693
tc_2694,concat_tc_2694
tc_2695,concat_tc_2695
tc_2696,concat_tc_2696
tc_2697,concat_tc_2697
tc_2698,concat_tc_2698
tc_2700,concat_tc_2700
tc_2702,concat_tc_2702
tc_2703,concat_tc_2703
tc_2704,concat_tc_2704
tc_2705,concat_tc_2705
tc_2706,concat_tc_2706
tc_2707,concat_tc_2707
tc_2708,concat_tc_2708
tc_2709,concat_tc_2709
tc_2710,concat_tc_2710
tc_2712,concat_tc_2712
tc_2713,concat_tc_2713
tc_2715,concat_tc_2715
tc_2716,concat_tc_2716
tc_2717,concat_tc_2717
tc_2719,concat_tc_2719
tc_2720,concat_tc_2720
tc_2721,concat_tc_2721
tc_2722,concat_tc_2722
tc_2723,concat_tc_2723
tc_2724,concat_tc_2724
tc_2726,concat_tc_2726
tc_2727,concat_tc_2727
tc_2729,concat_tc_2729
tc_2730,concat_tc_2730
tc_2731,concat_tc_2731
tc_2732,concat_tc_2732
tc_2733,concat_tc_2733
tc_2734,concat_tc_2734
tc_2735,concat_tc_2735
tc_2739,concat_tc_2739
tc_2741,concat_tc_2741
tc_2742,concat_tc_2742
tc_2743,concat_tc_2743
tc_2748,concat_tc_2748
tc_2750,concat_tc_2750
tc_2751,concat_tc_2751
tc_2753,concat_tc_2753
tc_2754,concat_tc_2754
tc_2755,concat_tc_2755
tc_2756,concat_tc_2756
tc_2757,concat_tc_2757
tc_2759,concat_tc_2759
tc_2760,concat_tc_2760
tc_2761,concat_tc_2761
tc_2762,concat_tc_2762
tc_2763,concat_tc_2763
tc_2765,concat_tc_2765
tc_2768,concat_tc_2768
tc_2769,concat_tc_2769
tc_2770,concat_tc_2770
tc_2771,concat_tc_2771
tc_2773,concat_tc_2773
tc_2774,concat_tc_2774
tc_2775,concat_tc_2775
tc_2776,concat_tc_2776
tc_2777,concat_tc_2777
tc_2779,concat_tc_2779
tc_2780,concat_tc_2780
tc_2781,concat_tc_2781
tc_2783,concat_tc_2783
tc_2784,concat_tc_2784
tc_2785,concat_tc_2785
tc_2786,concat_tc_2786
tc_2787,concat_tc_2787
tc_2789,concat_tc_2789
tc_2791,concat_tc_2791
tc_2794,concat_tc_2794
tc_2795,concat_tc_2795
tc_2796,concat_tc_2796
tc_2797,concat_tc_2797
tc_2798,concat_tc_2798
tc_2800,concat_tc_2800
tc_2801,concat_tc_2801
tc_2802,concat_tc_2802
tc_2803,concat_tc_2803
tc_2804,concat_tc_2804
tc_2807,concat_tc_2807
tc_2808,concat_tc_2808
tc_2809,concat_tc_2809
tc_2810,concat_tc_2810
tc_2811,concat_tc_2811
tc_2812,concat_tc_2812
tc_2815,concat_tc_2815
tc_2817,concat_tc_2817
tc_2819,concat_tc_2819
tc_2822,concat_tc_2822
tc_2823,concat_tc_2823
tc_2824,concat_tc_2824
tc_2826,concat_tc_2826
tc_2827,concat_tc_2827
tc_2828,concat_tc_2828
tc_2830,concat_tc_2830
tc_2831,concat_tc_2831
tc_2835,concat_tc_2835
tc_2837,concat_tc_2837
tc_2839,concat_tc_2839
tc_2842,concat_tc_2842
tc_2843,concat_tc_2843
tc_2844,concat_tc_2844
tc_2846,concat_tc_2846
tc_2847,concat_tc_2847
tc_2848,concat_tc_2848
tc_2851,concat_tc_2851
tc_2853,concat_tc_2853
tc_2854,concat_tc_2854
tc_2856,concat_tc_2856
tc_2858,concat_tc_2858
tc_2860,concat_tc_2860
tc_2862,concat_tc_2862
tc_2864,concat_tc_2864
tc_2866,concat_tc_2866
tc_2867,concat_tc_2867
tc_2868,concat_tc_2868
tc_2869,concat_tc_2869
tc_2870,concat_tc_2870
tc_2871,concat_tc_2871
tc_2872,concat_tc_2872
tc_2873,concat_tc_2873
tc_2874,concat_tc_2874
tc_2877,concat_tc_2877
tc_2879,concat_tc_2879
tc_2880,concat_tc_2880
tc_2881,concat_tc_2881
tc_2882,concat_tc_2882
tc_2884,concat_tc_2884
tc_2885,concat_tc_2885
tc_2886,concat_tc_2886
tc_2887,concat_tc_2887
tc_2888,concat_tc_2888
tc_2889,concat_tc_2889
tc_2890,concat_tc_2890
tc_2892,concat_tc_2892
tc_2893,concat_tc_2893
tc_2894,concat_tc_2894
tc_2895,concat_tc_2895
tc_2896,concat_tc_2896
tc_2898,concat_tc_2898
tc_2899,concat_tc_2899
tc_2902,concat_tc_2902
tc_2903,concat_tc_2903
tc_2905,concat_tc_2905
tc_2907,concat_tc_2907
tc_2909,concat_tc_2909
tc_2910,concat_tc_2910
tc_2911,concat_tc_2911
tc_2915,concat_tc_2915
tc_2916,concat_tc_2916
tc_2917,concat_tc_2917
tc_2918,concat_tc_2918
tc_2919,concat_tc_2919
tc_2920,concat_tc_2920
tc_2921,concat_tc_2921
tc_2922,concat_tc_2922
tc_2923,concat_tc_2923
tc_2924,concat_tc_2924
tc_2925,concat_tc_2925
tc_2927,concat_tc_2927
tc_2928,concat_tc_2928
tc_2931,concat_tc_2931
tc_2932,concat_tc_2932
tc_2933,concat_tc_2933
tc_2935,concat_tc_2935
tc_2937,concat_tc_2937
tc_2939,concat_tc_2939
tc_2940,concat_tc_2940
tc_2942,concat_tc_2942
tc_2944,concat_tc_2944
tc_2945,concat_tc_2945
tc_2946,concat_tc_2946
tc_2947,concat_tc_2947
tc_2949,concat_tc_2949
tc_2950,concat_tc_2950
tc_2951,concat_tc_2951
tc_2952,concat_tc_2952
tc_2953,concat_tc_2953
tc_2958,concat_tc_2958
tc_2959,concat_tc_2959
tc_2960,concat_tc_2960
tc_2962,concat_tc_2962
tc_2963,concat_tc_2963
tc_2965,concat_tc_2965
tc_2966,concat_tc_2966
tc_2967,concat_tc_2967
